1684683719760147	0	218579
1684683719978764	200	198210
1684683720177022	200	212672
1684683720389812	200	231882
1684683720621741	200	198023
1684683720819819	200	187838
1684683721007702	200	199432
1684683721207170	200	228158
1684683721435368	200	203343
1684683721638740	200	194915
1684683721833687	200	195921
1684683722029641	200	348200
1684683722377897	200	186665
1684683722564623	200	224692
1684683722789346	200	249457
1684683723038836	200	201255
1684683723240129	200	198615
1684683723438776	200	199639
1684683723638451	200	212432
1684683723850919	200	197731
1684683724048683	200	215832
1684683724264558	200	195702
1684683724460297	200	349220
1684683724809557	200	204215
1684683725013802	200	223966
1684683725237802	200	209865
1684683725447706	200	207398
1684683725655141	200	203419
1684683725858598	200	191157
1684683726049788	200	204190
1684683726254016	200	187345
1684683726441400	200	311712
1684683726753152	200	187025
1684683726940212	200	203363
1684683727143608	200	187722
1684683727331362	200	185697
1684683727517097	200	195619
1684683727712774	200	211444
1684683727924254	200	214776
1684683728139062	200	230399
1684683728369503	200	184588
1684683728554132	200	226616
1684683728780778	200	266985
1684683729047797	200	190527
1684683729238355	200	196822
1684683729435216	200	193593
1684683729628840	200	192008
1684683729820941	200	190862
1684683730011833	200	225440
1684683730237313	200	201842
1684683730439193	200	197832
1684683730637066	200	196462
1684683730833562	200	325452
1684683731159044	200	219451
1684683731378523	200	196225
1684683731574777	200	194959
1684683731769766	200	205088
1684683731974884	200	196241
1684683732171156	200	186468
1684683732357653	200	201533
1684683732559217	200	192050
1684683732751305	200	183903
1684683732935241	200	284169
1684683733219443	200	182502
1684683733485504	200	252040
1684683733737587	200	201353
1684683733938974	200	179312
1684683734118315	200	214302
1684683734332647	200	185586
1684683734518270	200	192833
1684683734711135	200	178062
1684683734889270	200	189884
1684683735079265	200	191340
1684683735270636	200	191298
1684683735461976	200	211824
1684683735673836	200	194937
1684683735868804	200	193500
1684683736062348	200	191973
1684683736254352	200	188760
1684683736443163	200	199419
1684683736642615	200	195852
1684683736838495	200	195861
1684683737034389	200	199959
1684683737234389	200	198699
1684683737433128	200	194609
1684683737627771	200	193034
1684683737820839	200	189448
1684683738010440	200	196845
1684683738207316	200	195919
1684683738403263	200	201619
1684683738604913	200	188859
1684683738793808	200	196753
1684683738990610	200	196332
1684683739186972	200	301474
1684683739488481	200	208829
1684683739697371	200	174227
1684683739871645	200	193760
1684683740065458	200	196368
1684683740261855	200	212747
1684683740474645	200	197206
1684683740671888	200	215331
1684683740887259	200	195836
1684683741083131	200	207774
1684683741290981	200	262863
1684683741553880	200	186953
1684683741740872	200	193307
1684683741934209	200	206287
1684683742140527	200	203148
1684683742343712	200	199320
1684683742543063	200	197292
1684683742740389	200	205258
1684683742945675	200	181883
1684683743127592	200	208109
1684683743335736	200	335761
1684683743671527	200	188513
1684683743860108	200	202121
1684683744062321	200	198315
1684683744260703	200	194073
1684683744454807	200	192910
1684683744647756	200	195000
1684683744842786	200	183730
1684683745026619	200	200355
1684683745227003	200	197546
1684683745424608	200	196803
1684683745621439	200	194735
1684683745816211	200	193466
1684683746009708	200	195085
1684683746204864	200	208175
1684683746413075	200	187949
1684683746601059	200	186422
1684683746787518	200	199560
1684683746987112	200	186627
1684683747173784	200	190306
1684683747364124	200	196409
1684683747560569	200	184727
1684683747745331	200	205986
1684683747951350	200	195882
1684683748147276	200	192707
1684683748340021	200	177068
1684683748517128	200	179160
1684683748696327	200	203831
1684683748900201	200	198384
1684683749098625	200	217846
1684683749316511	200	202167
1684683749518717	200	191668
1684683749710425	200	199156
